"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"67","https://www.nytimes.com/2019/03/04/business/media/att-warner-greenblatt.html","The company’s two core businesses are both facing upheaval as tech companies like Amazon, Netflix, Apple, Google and Facebook have become dominant players in both entertainment and distribution.","The company’s two core businesses are both facing upheaval as tech companies like Amazon, Netflix, Apple, Google and Facebook have become dominant players in both entertainment and distribution.","The New York Times","2019-03-04T14:53:25+0000","article","Business","Business","Media","News","5c7d3c3e49f0eacbf105b3dc",1477,0,"nyt://article/3b1a99ef-e387-530f-b8cd-737c1654260e",1,"AT&T Assembles a Media Team, Joining a Battle With Giants",NA,NA,"AT&amp;T Joins Media War  As 1st Hybrid Amid Giants",NA,NA,NA,"By EDMUND LEE and JOHN KOBLIN",NA
"68","https://www.nytimes.com/2019/03/03/business/airport-projects-private-investment.html","As governments pull back on spending, companies are paying for private terminals, joining in renovations and even reopening an airport to commercial flights.","As governments pull back on spending, companies are paying for private terminals, joining in renovations and even reopening an airport to commercial flights.","The New York Times","2019-03-03T20:14:33+0000","article","Business","Business",NA,"News","5c7c360249f0eacbf105b226",1461,0,"nyt://article/69082f0c-2934-5a14-b9cf-2a3e7790356e",2,"Private Money Takes On Bigger Role in Airport Projects",NA,NA,"The Airport That Wasn’t Is Turned Into One",NA,NA,NA,"By AMY ZIPKIN",NA
"69","https://www.nytimes.com/2019/03/04/us/alabama-tornado.html","Search-and-rescue workers raced on Monday to help the rural Alabama communities that had been ravaged by tornadoes. Officials said they expected the death toll to rise.","Search-and-rescue workers raced on Monday to help the rural Alabama communities that had been ravaged by tornadoes. Officials said they expected the death toll to rise.","The New York Times","2019-03-04T13:28:29+0000","article","National","U.S.",NA,"News","5c7d285749f0eacbf105b3a3",1691,0,"nyt://article/c0edb9a7-abe5-5cb8-9f1f-42d4d7f6d657",18,"Three Children Are Among 23 People Killed by Storms in Southeast",NA,NA,"‘You Could Hear Everything Coming Apart’",NA,NA,NA,"By ALAN BLINDER and MATT STEVENS",NA
"70","https://www.nytimes.com/2019/03/06/arts/television/trump-colbert-democrats-investigation-crazy.html","When President Trump said on Twitter that Democrats investigating him were “stone cold CRAZY,” Colbert shot back, calling the president “sweaty hot crazy.”","When President Trump said on Twitter that Democrats investigating him were “stone cold CRAZY,” Colbert shot back, calling the president “sweaty hot crazy.”","The New York Times","2019-03-06T09:11:02+0000","article","Culture","Arts","Television","News","5c7f8f0049f0eacbf105b931",595,0,"nyt://article/8959b126-dc88-5062-ae42-7007b4b20056",NA,"Trump Calls Democrats ‘Crazy,’ and Colbert Returns the Favor","Best of Late Night","Best of Late Night","Trump Calls Democrats ‘Crazy,’ and Colbert Returns the Favor",NA,NA,NA,"By GIOVANNI RUSSONELLO",NA
"71","https://www.nytimes.com/2019/03/06/us/politics/trump-michael-cohen-checks.html","The Times acquired six checks addressed to Michael D. Cohen, President Trump’s former lawyer and fixer, on behalf of the president while he was in office.","The Times acquired six checks addressed to Michael D. Cohen, President Trump’s former lawyer and fixer, on behalf of the president while he was in office.","The New York Times","2019-03-06T06:34:28+0000","article","Politics","U.S.","Politics","News","5c7f6a4e49f0eacbf105b8ee",428,0,"nyt://article/dd384ef3-05ad-558c-91ae-9b87ed02e64a",NA,"On Politics: Trump’s Checks to Cohen",NA,NA,"Morning Edition",NA,NA,NA,NA,NA
"72","https://www.nytimes.com/2019/03/05/us/politics/fact-check-trump-obama-documents.html","President Trump, responding to Democrats’ request for documents from his administration and businesses, wrongly suggested that his predecessor didn’t turn over any documents to Congress.","President Trump, responding to Democrats’ request for documents from his administration and businesses, wrongly suggested that his predecessor didn’t turn over any documents to Congress.","The New York Times","2019-03-06T00:35:03+0000","article","National","U.S.","Politics","News","5c7f161149f0eacbf105b85b",454,0,"nyt://article/65618af0-4879-50f1-b03a-d1a5ada9aa34",NA,"Trump’s False Claim That Obama ‘Didn’t Give One Letter’ to Congressional Inquiries","Fact Check","Fact Check","Trump’s False Claim That Obama ‘Didn’t Give One Letter’ to Congressional Inquiries",NA,NA,NA,"By LINDA QIU",NA
"73","https://www.nytimes.com/2019/03/04/us/politics/trump-china-trade-war.html","A Delaware lighting store is growing weary of the trade war as its prices increase, putting its profitability at risk.","A Delaware lighting store is growing weary of the trade war as its prices increase, putting its profitability at risk.","The New York Times","2019-03-04T16:24:37+0000","article","Washington","U.S.","Politics","News","5c7d519e49f0eacbf105b416",1291,0,"nyt://article/46130a60-76b5-5780-a593-c33fdbde2904",1,"Illuminating the Risks of Trump’s China Trade War",NA,NA,"Ready to Put the Shade On a Costly Trade War",NA,NA,NA,"By JIM TANKERSLEY",NA
"74","https://www.nytimes.com/2019/03/04/us/politics/on-politics-trump-primary-hogan.html","In the On Politics newsletter: A faction of Republicans is getting serious about challenging President Trump in a primary. But the president’s popularity in his party will make it tough.","In the On Politics newsletter: A faction of Republicans is getting serious about challenging President Trump in a primary. But the president’s popularity in his party will make it tough.","The New York Times","2019-03-04T23:04:37+0000","article","Politics","U.S.","Politics","News","5c7daf5f49f0eacbf105b504",1141,0,"nyt://article/a95961a9-38d7-5a32-b28b-5fa70405f3a6",NA,"Can Larry Hogan Beat Trump? Can Any Republican?","On Politics With Lisa Lerer","On Politics With Lisa Lerer","Evening Edition",NA,NA,NA,"By LISA LERER",NA
"75","https://www.nytimes.com/2019/03/05/us/politics/trump-us-india-tariffs.html","The decision came after a year of failed efforts by the Trump administration to compel India to lower its trade barriers and as the administration tries to ease tensions with China.","The decision came after a year of failed efforts by the Trump administration to compel India to lower its trade barriers and as the administration tries to ease tensions with China.","The New York Times","2019-03-05T21:42:31+0000","article","Washington","U.S.","Politics","News","5c7eeda149f0eacbf105b7f3",819,0,"nyt://article/31303106-c1b8-5d63-95ad-a357f70869e5",6,"Trump to Strip India of Special Tariff Status, Escalating Trade Tensions",NA,NA,"Trump to Strip India of Special Tariff Status, Escalating Tensions",NA,NA,NA,"By ALAN RAPPEPORT",NA
"76","https://www.nytimes.com/2019/03/06/us/politics/us-trade-deficit.html","The president has railed against the trade deficit, but numbers from last year show that textbook economics caught up with some of his unorthodox economic policies.","The president has railed against the trade deficit, but numbers from last year show that textbook economics caught up with some of his unorthodox economic policies.","The New York Times","2019-03-06T14:28:17+0000","article","Business","U.S.","Politics","News","5c7fd95b49f0eacbf105b9f2",1350,0,"nyt://article/169577dc-146c-58e1-9172-1d69c9ce7ba0",1,"In Blow to Trump, America’s Trade Deficit in Goods Hits Record $891 Billion",NA,NA,"U.S. Trade Deficit Under President Bulges to Record",NA,NA,NA,"By JIM TANKERSLEY and ANA SWANSON",NA
"77","https://www.nytimes.com/2019/03/05/us/politics/house-trump-investigation.html","The chairman of the House Judiciary Committee sent requests for information to 81 agencies, individuals and entities tied to the president.","The chairman of the House Judiciary Committee sent requests for information to 81 agencies, individuals and entities tied to the president.","The New York Times","2019-03-05T05:14:36+0000","article","Politics","U.S.","Politics","News","5c7e061649f0eacbf105b593",466,0,"nyt://article/9f86bf40-7f7b-58b6-885d-a7cc6a14b5da",NA,"On Politics: House Panel Opens Broad Trump Investigation",NA,NA,"Morning Edition",NA,NA,NA,NA,NA
"78","https://www.nytimes.com/2019/03/06/us/politics/trump-civilian-casualties-rule-revoked.html","In an executive order, President Trump rolled back a transparency rule that his administration had already been ignoring.","In an executive order, President Trump rolled back a transparency rule that his administration had already been ignoring.","The New York Times","2019-03-06T22:40:58+0000","article","Washington","U.S.","Politics","News","5c804cd449f0eacbf105bb7a",990,0,"nyt://article/f3521f6d-662b-554c-8730-3e39339817a5",12,"Trump Revokes Obama-Era Rule on Disclosing Civilian Casualties From U.S. Airstrikes Outside War Zones",NA,NA,"Order Limits Report of Deaths From U.S. Airstrikes",NA,NA,NA,"By CHARLIE SAVAGE",NA
"79","https://www.nytimes.com/2019/03/06/business/media/democrats-fox-news-debate-host.html","The rebuke by the Democratic National Committee was prompted by an article in The New Yorker that reported on ties between President Trump and the network.","The rebuke by the Democratic National Committee was prompted by an article in The New Yorker that reported on ties between President Trump and the network.","The New York Times","2019-03-06T20:24:33+0000","article","Business","Business","Media","News","5c802cdb49f0eacbf105bb16",820,0,"nyt://article/104614f2-9297-5f07-b56b-081ca096fea5",3,"Democrats Reject Fox News as 2020 Debate Host, Citing Ties to Trump",NA,NA,"Democrats Block Fox News From Hosting Primary Debates",NA,NA,NA,"By MICHAEL M. GRYNBAUM and ASTEAD W. HERNDON",NA
"80","https://www.nytimes.com/2019/03/06/opinion/trump-5g-wireless.html","The Trump campaign floated a proposal for a wholesale 5G network. It’s politically expedient but still a great idea.","The Trump campaign floated a proposal for a wholesale 5G network. It’s politically expedient but still a great idea.","The New York Times","2019-03-06T11:00:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5c7fa89049f0eacbf105b97b",1026,0,"nyt://article/852e1d9b-82ed-50ff-a1b8-1a4229b0bbd9",23,"Trump’s 5G Plan Is More Than a Gift to His Base",NA,NA,"The Best Way to Deliver 5G",NA,NA,NA,"By KEVIN WERBACH",NA
"81","https://www.nytimes.com/2019/03/04/opinion/trump-nadler-obstruction.html","With the House Judiciary Committee opening a broad investigation of the Trump business and political enterprise, things are about to get real.","With the House Judiciary Committee opening a broad investigation of the Trump business and political enterprise, things are about to get real.","The New York Times","2019-03-05T00:37:59+0000","article","Editorial","Opinion",NA,"Editorial","5c7dc55e49f0eacbf105b530",896,0,"nyt://article/1f76b70f-4dd2-5c71-b8a4-0d4b07c6c7f1",26,"The Next Several Months Will Be Nonstop. Brace Yourself.","Editorial Observer","Editorial Observer","Trouble Ahead, Trouble Behind",NA,NA,NA,"By MICHELLE COTTLE",NA
"82","https://www.nytimes.com/2019/03/05/opinion/pelosi-democrats-trump-investigation.html","The Democrats are getting the balance between investigatory zeal and caution just right so far.","The Democrats are getting the balance between investigatory zeal and caution just right so far.","The New York Times","2019-03-05T13:15:13+0000","article","OpEd","Opinion",NA,"Op-Ed","5c7e76bb49f0eacbf105b6a2",556,0,"nyt://article/1406d344-07b5-5d1c-8324-8bbd72891c0c",NA,"Well Played, Madam Speaker",NA,NA,"Well Played, Madam Speaker",NA,NA,NA,"By DAVID LEONHARDT",NA
"83","https://www.nytimes.com/2019/03/05/us/crossing-the-border-statistics.html","In the past, undocumented immigrants were mostly single men from Mexico, but that’s no longer the case. A look at who is coming and what is driving them.","In the past, undocumented immigrants were mostly single men from Mexico, but that’s no longer the case. A look at who is coming and what is driving them.","The New York Times","2019-03-05T23:30:45+0000","article","National","U.S.",NA,"News","5c7f06ff49f0eacbf105b834",978,0,"nyt://article/00db8769-9864-5776-86f1-33592612b8a2",NA,"More Migrants Are Crossing the Border This Year. What’s Changed?",NA,NA,"A Look at Who Is Coming, and What Is Driving Them",NA,NA,NA,"By MIRIAM JORDAN",NA
"84","https://www.nytimes.com/2019/03/06/us/politics/kirstjen-nielsen-house-homeland-security-committee-testimony.html","Kirstjen Nielsen sidestepped whether she supported the tactic as a way to deter illegal immigration and cited a “humanitarian catastrophe” on the border.","Kirstjen Nielsen sidestepped whether she supported the tactic as a way to deter illegal immigration and cited a “humanitarian catastrophe” on the border.","The New York Times","2019-03-06T12:28:29+0000","article","Washington","U.S.","Politics","News","5c7fbd4749f0eacbf105b9ab",1136,0,"nyt://article/ac1b8eba-476c-53a6-98e5-42c0f8775cee",11,"Homeland Security Chief Spars With Democrats Over Splitting Migrant Families",NA,NA,"Homeland Chief Cites ‘Catastrophe’ in Clash Over Border Security",NA,NA,NA,"By ZOLAN KANNO-YOUNGS and MICHAEL D. SHEAR",NA
"85","https://www.nytimes.com/2019/03/06/us/politics/trade-deal-europe-usa.html","American negotiators insist that agriculture be included in a prospective trade deal while European officials say the topic was never up for discussion, jeopardizing talks before they even begin.","American negotiators insist that agriculture be included in a prospective trade deal while European officials say the topic was never up for discussion, jeopardizing talks before they even begin.","The New York Times","2019-03-06T10:00:11+0000","article","Business","U.S.","Politics","News","5c7f9a8549f0eacbf105b951",1623,0,"nyt://article/9bb749c3-5feb-59af-bca8-712739ce849a",1,"U.S. and E.U. Are Headed for a Food Fight Over Trade",NA,NA,"U.S. and E.U.  Go to Corners In Food Fight",NA,NA,NA,"By ANA SWANSON and JACK EWING",NA
"86","https://www.nytimes.com/2019/03/05/world/asia/pakistan-terrorism-blacklist-sanctions.html","Under threat of sanctions for being soft on terrorist groups, and facing conflict with India, Pakistani officials insist that change will happen.","Under threat of sanctions for being soft on terrorist groups, and facing conflict with India, Pakistani officials insist that change will happen.","The New York Times","2019-03-05T09:38:10+0000","article","Foreign","World","Asia Pacific","News","5c7e43db49f0eacbf105b601",685,0,"nyt://article/008c2a32-166d-55ad-aada-f1a38f8302a4",4,"Mired in Crisis, Pakistan Vows to Move Against Militant Groups",NA,NA,"Pressured, Pakistan Vows  To Crack Down on Militants",NA,NA,NA,"By SALMAN MASOOD",NA
"87","https://www.nytimes.com/2019/03/05/us/border-crossing-increase.html","The number of migrants apprehended on the southwest border is up about 90 percent from levels recorded at the same time last year, the authorities said.","The number of migrants apprehended on the southwest border is up about 90 percent from levels recorded at the same time last year, the authorities said.","The New York Times","2019-03-05T18:56:37+0000","article","National","U.S.",NA,"News","5c7ec6bf49f0eacbf105b784",1419,0,"nyt://article/ccb3f67c-d846-53c0-83d0-d3fd9a3455ee",1,"Border at ‘Breaking Point’ as More Than 76,000 Unauthorized Migrants Cross in a Month",NA,NA,"Record Numbers Crossing to U.S., Deluging Agents",NA,NA,NA,"By CAITLIN DICKERSON",NA
"88","https://www.nytimes.com/2019/03/06/arts/design/yemen-united-states-looted-artifacts.html","Yemeni officials say they need help in recovering artifacts that have been looted from ancient sites and museums during the ongoing civil war.","Yemeni officials say they need help in recovering artifacts that have been looted from ancient sites and museums during the ongoing civil war.","The New York Times","2019-03-06T19:18:55+0000","article","Culture","Arts","Art & Design","News","5c801d7949f0eacbf105bad9",886,0,"nyt://article/b618d46b-eabc-5253-814d-8de93e98f037",3,"Yemen Asks U.S. for Help to Curb Smuggling of Looted Ancient Artifacts",NA,NA,"Yemen Fights the Looting of Artifacts",NA,NA,NA,"By TOM MASHBERG",NA
"89","https://www.nytimes.com/2019/03/06/world/middleeast/nasrin-sotoudeh-iran-head-covering.html","Nasrin Sotoudeh, a lawyer who has come to symbolize resistance to her country’s strict rules, was convicted of security-related crimes in a secret trial.","Nasrin Sotoudeh, a lawyer who has come to symbolize resistance to her country’s strict rules, was convicted of security-related crimes in a secret trial.","The New York Times","2019-03-06T23:05:06+0000","article","Foreign","World","Middle East","News","5c80527c49f0eacbf105bb86",707,0,"nyt://article/10360651-dbe3-59b7-84f3-2100fe1ab5b9",5,"She Defended Iranian Women Who Removed Their Head-Coverings. Now She Is a Convict.",NA,NA,"Iran Convicts Women’s Defender in a Secret Trial",NA,NA,NA,"By RICK GLADSTONE",NA
"90","https://www.nytimes.com/2019/03/05/us/politics/made-in-the-usa-ftc.html","Democrats are questioning why firms that manufactured products in China but claimed they were American-made did not get tougher punishment from the Federal Trade Commission.","Democrats are questioning why firms that manufactured products in China but claimed they were American-made did not get tougher punishment from the Federal Trade Commission.","The New York Times","2019-03-05T18:20:54+0000","article","Washington","U.S.","Politics","News","5c7ebe6049f0eacbf105b772",1039,0,"nyt://article/483a0c3e-9575-54ae-bb4e-a0b8b3f8b0dd",1,"Companies Falsely Labeled Products ‘Made in U.S.A.’ Their Financial Penalty? $0.",NA,NA,"U.S.-Made? Wrist Slap If Labels Lie ",NA,NA,NA,"By ANNIE KARNI",NA
"91","https://www.nytimes.com/2019/03/06/us/politics/democrats-2020.html","As the Democratic field grows more crowded, potential candidates are starting to opt out. Here are a few factors that influenced their decisions.","As the Democratic field grows more crowded, potential candidates are starting to opt out. Here are a few factors that influenced their decisions.","The New York Times","2019-03-06T15:56:36+0000","article","Politics","U.S.","Politics","News","5c7fee0e49f0eacbf105ba30",1388,0,"nyt://article/0ac103d2-e89d-5174-94c2-5d9ea6778509",14,"Why Did Four Top Democrats Just Say No to 2020?",NA,NA,"As the Field Fills Up, Prominent Democrats Opt Out of the 2020 Race",NA,NA,NA,"By LISA LERER and ASTEAD W. HERNDON",NA
"92","https://www.nytimes.com/2019/03/05/business/dealbook/dealbook-briefing-how-china-is-trying-to-fix-its-slowdown.html","Beijing has promised to offer companies tax breaks and letting the markets play a bigger role. It may not be enough.","Beijing has promised to offer companies tax breaks and letting the markets play a bigger role. It may not be enough.","The New York Times","2019-03-05T11:26:29+0000","article","Business","Business","DealBook","News","5c7e5d3f49f0eacbf105b656",1975,0,"nyt://article/7f5ff10a-947e-551e-8299-c44261d19970",NA,"DealBook Briefing: How China Is Trying to Fix Its Slowdown",NA,NA,"DealBook Briefing: How China Is Trying to Fix Its Slowdown",NA,NA,NA,NA,NA
"93","https://www.nytimes.com/2019/03/06/business/dealbook/carlos-ghosn-bail.html","Nissan’s former chairman was released on bail today after being held in a Tokyo jail since late November.","Nissan’s former chairman was released on bail today after being held in a Tokyo jail since late November.","The New York Times","2019-03-06T11:21:09+0000","article","Business","Business","DealBook","News","5c7fad7f49f0eacbf105b98f",1890,0,"nyt://article/7f9609be-ba47-5423-abd1-5f7407253ea3",NA,"DealBook Briefing: Carlos Ghosn Is Out of Jail",NA,NA,"DealBook Briefing: Carlos Ghosn Is Out of Jail",NA,NA,NA,NA,NA
"94","https://www.nytimes.com/2019/03/06/business/bank-regulation.html","The actions by federal regulators come as part of a broader deregulatory push by the Trump administration.","The actions by federal regulators come as part of a broader deregulatory push by the Trump administration.","The New York Times","2019-03-06T22:40:58+0000","article","Washington","Business",NA,"News","5c804cd449f0eacbf105bb79",926,0,"nyt://article/c57392a1-6910-566f-b4ab-5b4d892030f3",1,"Regulators Move to Ease Post-Crisis Oversight of Wall Street",NA,NA,"Regulators  Ease Checks  On Big Banks",NA,NA,NA,"By ALAN RAPPEPORT and EMILY FLITTER",NA
"95","https://www.nytimes.com/2019/03/04/us/planned-parenthood-fire-missouri.html","Wesley Brian Kaster, 42, is being held in federal custody. The authorities declined to say what his motive might have been.","Wesley Brian Kaster, 42, is being held in federal custody. The authorities declined to say what his motive might have been.","The New York Times","2019-03-05T04:03:56+0000","article","Express","U.S.",NA,"News","5c7df58649f0eacbf105b574",688,0,"nyt://article/1fc3cdd9-6724-51da-825d-c2e3aec714b9",NA,"Man Charged in Arson at Planned Parenthood Clinic in Missouri",NA,NA,"Man Charged in Arson at Planned Parenthood Clinic in Missouri",NA,NA,NA,"By MIHIR ZAVERI",NA
"96","https://www.nytimes.com/2019/03/05/pageoneplus/corrections-march-6-2019.html","Corrections appearing in print on Wednesday, March 6, 2019.","Corrections appearing in print on Wednesday, March 6, 2019.","The New York Times","2019-03-06T02:22:57+0000","article","Corrections","Corrections",NA,"Correction","5c7f2f5a49f0eacbf105b886",435,0,"nyt://article/aba9e267-c5ca-5d64-9b97-c863e1d8540b",21,"Corrections: March 6, 2019",NA,NA,"Corrections",NA,NA,NA,NA,NA
"97","https://www.nytimes.com/2019/03/06/world/canada/huawei-meng-wanzhou-arrest.html","How Meng Wanzhou, a Huawei executive, became one of the world’s most famous detainees.","How Meng Wanzhou, a Huawei executive, became one of the world’s most famous detainees.","The New York Times","2019-03-06T14:57:58+0000","article","Foreign","World","Canada","News","5c7fe05049f0eacbf105ba0b",1080,0,"nyt://article/69feccf0-2ea1-51e2-afb3-2223fe5e4e97",6,"What You Need to Know About the Huawei Court Case in Canada",NA,NA,"A Tech Executive Caught Between 2 World Powers",NA,NA,NA,"By DAN BILEFSKY",NA
"98","https://www.nytimes.com/2019/03/04/business/china-premier-li-keqiang-speech.html","The annual report by Li Keqiang, the No. 2 leader, laid out promises to reduce burdens on the private sector and warned about “struggle” ahead.","The annual report by Li Keqiang, the No. 2 leader, laid out promises to reduce burdens on the private sector and warned about “struggle” ahead.","The New York Times","2019-03-05T03:11:44+0000","article","Business","Business",NA,"News","5c7de94a49f0eacbf105b567",1168,0,"nyt://article/51cf877b-69b0-5e18-a415-83f409a78da1",1,"Facing Slowing Economic Growth, China’s Premier Promises Relief for Business",NA,NA,"Beijing Vows Market Cure While China Slows Down",NA,NA,NA,"By KEITH BRADSHER and CHRIS BUCKLEY",NA
"99","https://www.nytimes.com/2019/03/04/us/politics/nsa-phone-records-program-shut-down.html","A disclosure about a troubled surveillance program could upend a pending battle in Congress over security and privacy.","A disclosure about a troubled surveillance program could upend a pending battle in Congress over security and privacy.","The New York Times","2019-03-05T01:13:54+0000","article","Washington","U.S.","Politics","News","5c7dcdac49f0eacbf105b540",1404,0,"nyt://article/1bfb68fd-77e7-5835-a7e0-55ce805fd594",1,"Disputed N.S.A. Phone Program Is Shut Down, Aide Says",NA,NA,"N.S.A. Has Ended Gleaning of Data From U.S. Phones",NA,NA,NA,"By CHARLIE SAVAGE",NA
"100","https://www.nytimes.com/2019/03/06/us/politics/governor-brian-kemp-voter-suppression.html","The House Oversight and Reform Committee is investigating possible voting rights violations by Mr. Kemp, who presided over his own election in November.","The House Oversight and Reform Committee is investigating possible voting rights violations by Mr. Kemp, who presided over his own election in November.","The New York Times","2019-03-06T22:14:50+0000","article","Politics","U.S.","Politics","News","5c8046b449f0eacbf105bb69",719,0,"nyt://article/e3d29383-9817-58ef-b44d-ed7f40c22aa1",NA,"Georgia Governor Brian Kemp Faces Investigation by House Panel",NA,NA,"Georgia Governor Brian Kemp Faces Investigation by House Panel",NA,NA,NA,"By MAGGIE ASTOR",NA
"101","https://www.nytimes.com/2019/03/06/opinion/michael-bloomberg-klobuchar-antitrust.html","Also: Antitrust issues may finally be getting more attention.","Also: Antitrust issues may finally be getting more attention.","The New York Times","2019-03-06T13:45:42+0000","article","OpEd","Opinion",NA,"Op-Ed","5c7fcf6049f0eacbf105b9d5",738,0,"nyt://article/153b1313-1739-51c2-bde9-dc5f81e2bb8d",NA,"In Praise of Bloomberg",NA,NA,"In Praise of Bloomberg",NA,NA,NA,"By DAVID LEONHARDT",NA
"102","https://www.nytimes.com/2019/03/06/us/california-today-stephon-clark.html","Wednesday: Attorney General Xavier Becerra won’t prosecute officers; a win for transparency advocates on charter schools; and a California Michelin guide","Wednesday: Attorney General Xavier Becerra won’t prosecute officers; a win for transparency advocates on charter schools; and a California Michelin guide","The New York Times","2019-03-06T14:17:40+0000","article","National","U.S.",NA,"briefing","5c7fd6de49f0eacbf105b9ee",1051,0,"nyt://article/197e55bf-3418-524d-a687-59502a8fb2fa",NA,"What’s Next for the Stephon Clark Case","California Today","California Today","",NA,NA,NA,"By JILL COWAN",NA
"103","https://www.nytimes.com/2019/03/05/us/california-today-dna-hacking.html","Tuesday: U.C. researchers study side-channel attacks; California sues President Trump, again; and turkeys take Sacramento","Tuesday: U.C. researchers study side-channel attacks; California sues President Trump, again; and turkeys take Sacramento","The New York Times","2019-03-05T14:07:47+0000","article","National","U.S.",NA,"briefing","5c7e830d49f0eacbf105b6c2",1148,0,"nyt://article/1495d262-a21f-5130-bab2-9e22521e8795",NA,"Is the Next Hacking Frontier Being Developed in California?","California Today","California Today","",NA,NA,NA,"By JILL COWAN",NA
"104","https://www.nytimes.com/2019/03/05/health/scott-gottlieb-resigns-fda.html","Initially criticized for his ties to the pharmaceutical industry, Gottlieb, a former venture capitalist, became known for his aggressive regulatory stance in the Trump administration.","Initially criticized for his ties to the pharmaceutical industry, Gottlieb, a former venture capitalist, became known for his aggressive regulatory stance in the Trump administration.","The New York Times","2019-03-05T20:49:50+0000","article","Science","Health",NA,"News","5c7ee14849f0eacbf105b7d4",1193,0,"nyt://article/e7d88613-2eb6-5b70-b45f-ae488563c5d6",17,"F.D.A. Commissioner Scott Gottlieb, Who Fought Teenage Vaping, Resigns",NA,NA,"F.D.A. Chief Who Fought Vaping Resigns",NA,NA,NA,"By SHEILA KAPLAN and JAN HOFFMAN",NA
"105","https://www.nytimes.com/2019/03/06/health/opioids-pain-cdc-guidelines.html","Doctors and insurers are using federal guidelines as cover to turn away patients, experts tell the C.D.C. and Congress.","Doctors and insurers are using federal guidelines as cover to turn away patients, experts tell the C.D.C. and Congress.","The New York Times","2019-03-06T18:01:34+0000","article","Science","Health",NA,"News","5c800b5849f0eacbf105ba8b",1556,0,"nyt://article/6a196269-ed14-5c9e-9e9a-364ecf94c091",16,"Good News: Opioid Prescribing Fell. The Bad? Pain Patients Suffer, Doctors Say.",NA,NA,"Rule Led to Big Drop in Opioid Prescriptions; Too Big, Some Doctors Say",NA,NA,NA,"By JAN HOFFMAN and ABBY GOODNOUGH",NA
"106","https://www.nytimes.com/2019/03/06/nyregion/family-separation-hiv.html","A woman and her daughter flee persecution in Honduras. Despite identical circumstances, the mother is granted entry, while her daughter is deported. And there is little to be done about it.","A woman and her daughter flee persecution in Honduras. Despite identical circumstances, the mother is granted entry, while her daughter is deported. And there is little to be done about it.","The New York Times","2019-03-06T10:00:19+0000","article","Metropolitan","New York",NA,"News","5c7f9a8d49f0eacbf105b956",3395,0,"nyt://article/ad4113ea-82ba-57b7-ae63-49942d8173ac",1,"A Mother and Daughter Both Have H.I.V. The U.S. Lets in Only One.",NA,NA,"The Brutal Math of Asylum",NA,NA,NA,"By BETH FERTIG and VICTOR J. BLUE",NA
"107","https://www.nytimes.com/2019/03/05/opinion/can-netflix-show-americans-how-to-cut-the-cost-of-drugs.html","Australia seems to have found a way to entice Big Pharma into making essential new medicines affordable. Why can’t the United States?","Australia seems to have found a way to entice Big Pharma into making essential new medicines affordable. Why can’t the United States?","The New York Times","2019-03-05T17:16:33+0000","article","OpEd","Opinion",NA,"Op-Ed","5c7eaf4b49f0eacbf105b734",1966,0,"nyt://article/05431221-0a53-52bf-b657-3c221e937fde",NA,"Treat Medicines Like Netflix Treats Shows","Fixes","Fixes","Treat Medicines Like Netflix Treats Shows",NA,NA,NA,"By TINA ROSENBERG",NA
"108","https://www.nytimes.com/aponline/2019/03/08/us/politics/ap-us-trump-alabama.html","Standing near the slab that's all that is left of one family's garage, President Donald Trump on Friday surveyed the devastation wrought by a powerful tornado that ripped through a rural Alabama town, uprooting trees, tearing homes from their foun...","Standing near the slab that's all that is left of one family's garage, President Donald Trump on Friday surveyed the devastation wrought by a powerful tornado that ripped through a rural Alabama town, uprooting trees, tearing homes from their foundations and killing nearly two dozen people.","AP","2019-03-08T15:08:49+0000","article","None","U.S.","Politics","News","5c8285db49f0eacbf105c115",981,0,"nyt://article/c0bab9e5-bcb1-5424-bbbb-3b1d1b64c5c7",NA,"Trump Surveys Devastation, Pays Respects to Tornado Victims",NA,NA,"Trump Surveys Devastation, Pays Respects to Tornado Victims",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"109","https://www.nytimes.com/aponline/2019/03/08/us/politics/ap-us-trump-budget-ivanka.html","President Donald Trump's 2020 budget proposal will include $100 million for a global women's fund spearheaded by his daughter Ivanka Trump.","President Donald Trump's 2020 budget proposal will include $100 million for a global women's fund spearheaded by his daughter Ivanka Trump.","AP","2019-03-08T12:11:51+0000","article","None","U.S.","Politics","News","5c825c6149f0eacbf105c0b0",295,0,"nyt://article/0134864d-f61a-51df-924b-c83e310787e6",NA,"Trump Budget to Include $100M for Ivanka's Women's Fund",NA,NA,"Trump Budget to Include $100M for Ivanka's Women's Fund",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
