"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @jaketapper: Trump is removing US Secret Service director - CNNPolitics https://t.co/Fs2C5kLgH9",FALSE,0,NA,2019-04-08 23:59:59,FALSE,NA,"1115403951556288514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceciliaannh",1304,TRUE,FALSE,NA,NA
"2","RT @RuthNewportWest: I am deeply honoured and humbled to be sworn in as the Member of Parliament for Newport West.

I will represent you to…",FALSE,0,NA,2019-04-08 23:59:59,FALSE,NA,"1115403949748707329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matthew_shoul",412,TRUE,FALSE,NA,NA
"3","RT @samdastyari: I resigned for less. https://t.co/qE6X5HPl3T",FALSE,0,NA,2019-04-08 23:59:59,FALSE,NA,"1115403949551394818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missingdigits17",1204,TRUE,FALSE,NA,NA
"4","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:59:59,FALSE,NA,"1115403948616105985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeanBradbery",5385,TRUE,FALSE,NA,NA
"5","The loony 9th circuit strikes again

https://t.co/ZaSZ6pSIJW",FALSE,0,NA,2019-04-08 23:59:59,FALSE,NA,"1115403948381413377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blumga",0,FALSE,FALSE,NA,NA
"6","RT @JeffreyToobin: .@JeffreyToobin calls Trump “the great reputation killer.”

Kirstjen Nielsen “was a reasonably admired bureaucrat. For t…",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403947303481344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nickiflorida",5516,TRUE,FALSE,NA,NA
"7","RT @CNN: JUST IN: A federal judge in California blocked the Trump administration's policy of returning some asylum seekers to Mexico to awa…",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403946850443266",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katcomin",317,TRUE,FALSE,NA,NA
"8","RT @AdamSerwer: Nielsen, a DHS secretary who implemented a deliberate policy of systemic child abuse, is fired from the Trump administratio…",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403946388938752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leighwhite",993,TRUE,FALSE,NA,NA
"9","RT @Bishop64: Special treatment and a one-on-one lunch with Peter Dutton: how Huang lobbied for a visa. https://t.co/Uz8cjuviID via @smh",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403946175094789",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seQular_left",10,TRUE,FALSE,NA,NA
"10","RT @patanna: Brexit: Michael Gove admits farmers may never recover from no-deal
Good old Michael <U+0001F92E> https://t.co/z0i1i1GqiG",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403946162565120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gregorgregormac",142,TRUE,FALSE,NA,NA
"11","RT @Datoism: Hey @Google you have a search result issue. The number one result @BernieSanders on rolling store article is not displayed in…",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403945004949504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DinahBernista",88,TRUE,FALSE,NA,NA
"12","RT @gracels: Trump Purge Set to Force Out More Top Homeland Security Officials - The New York Times https://t.co/CtkhQgx0Pc",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403944375640064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prollydont",55,TRUE,FALSE,NA,NA
"13","RT @DougNBC: So at DHS here’s what jobs aren’t filled -
* Deputy Secretary
* ICE director
* FEMA director
* Secret Service director 
* DHS…",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403944270925824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pringle13_mike",403,TRUE,FALSE,NA,NA
"14","RT @maurie_mulheron: “We will decide who comes to this country... and how much they have to pay me.” <U+2066>https://t.co/0cTtOMYC43 <U+2066>@MikeCarlton…",FALSE,0,NA,2019-04-08 23:59:58,FALSE,NA,"1115403943624855557",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","henryrajendra",6,TRUE,FALSE,NA,NA
"15","RT @jaketapper: Trump is removing US Secret Service director - CNNPolitics https://t.co/Fs2C5kLgH9",FALSE,0,NA,2019-04-08 23:59:57,FALSE,NA,"1115403943490797569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CdGrossRotHund",1304,TRUE,FALSE,NA,NA
"16","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:59:57,FALSE,NA,"1115403943264292865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","camcath",2857,TRUE,FALSE,NA,NA
"17","RT @peterbakernyt: The president had soured on Alles a while ago, even making fun of his looks, calling him Dumbo because of his ears, two…",FALSE,0,NA,2019-04-08 23:59:57,FALSE,NA,"1115403942316380160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaniceBranam2",1241,TRUE,FALSE,NA,NA
"18","RT @SRuhle: Please watch @PeteButtigieg here - 
This is not about politics or tribalism
It’s about humanity https://t.co/CosdtBs9VH",FALSE,0,NA,2019-04-08 23:59:57,FALSE,NA,"1115403941682896896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fernst",350,TRUE,FALSE,NA,NA
"19","RT @KrisKobach1787: Ending remittances to Mexico would boost the U.S. economy and help solve our illegal immigration crisis at the border.…",FALSE,0,NA,2019-04-08 23:59:57,FALSE,NA,"1115403941347565568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JosieNano",3677,TRUE,FALSE,NA,NA
"20","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:59:57,FALSE,NA,"1115403941116809221",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lemonbirdjams",3627,TRUE,FALSE,NA,NA
"21","RT @leeleeb50: Mayor Pete is a rising star! This speech is amazing!

Buttigieg to Pence: 'If you got a problem with who I am, your problem…",FALSE,0,NA,2019-04-08 23:59:56,FALSE,NA,"1115403938080133120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catejane3",682,TRUE,FALSE,NA,NA
"22","RT @Brexshite: Let’s make this the largest survey on UK politics.

Who will you vote for in the upcoming European Parliament elections.

Re…",FALSE,0,NA,2019-04-08 23:59:56,FALSE,NA,"1115403937446805506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","admiralbooth",591,TRUE,FALSE,NA,NA
"23","RT @LeavingPlanet: @anandMenon1 @duncanrobinson @TheEconomist Hi Economist, I love it how YOU think you can talk intelligently about the ri…",FALSE,0,NA,2019-04-08 23:59:56,FALSE,NA,"1115403937157472260",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoominHenry",1,TRUE,FALSE,NA,NA
"24","RT @gatorfun1: Mueller's team members should be held accountable for their actions, lock them up for leaking, creating fake news<U+0001F448><U+0001F447>

@realDo…",FALSE,0,NA,2019-04-08 23:59:56,FALSE,NA,"1115403935555227648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caw75007",73,TRUE,FALSE,NA,NA
"25","No wonder Kamal nath and Cheatambaran are crying https://t.co/3mm6eD6XUG",FALSE,2,NA,2019-04-08 23:59:55,FALSE,NA,"1115403935123165184",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SantyTalk",1,FALSE,FALSE,NA,NA
"26","RT @BarnsGreg: #auspol when will Australian media investigate #ApartheidIsrael interference in Australian politics? The bullying harrassmen…",FALSE,0,NA,2019-04-08 23:59:55,FALSE,NA,"1115403935013978113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mccarronbenson",29,TRUE,FALSE,NA,NA
"27","RT @DawnButlerBrent: There is absolutely no place in the Labour Party for these disgraceful and inhumane comments.

On International Romani…",FALSE,0,NA,2019-04-08 23:59:55,FALSE,NA,"1115403934468837379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CorbynRed",74,TRUE,FALSE,NA,NA
"28","RT @kylegriffin1: Trump mocked the man, a retired Marine major general, who he just ousted as head of the Secret Service.

NYT reports Trum…",FALSE,0,NA,2019-04-08 23:59:55,FALSE,NA,"1115403931579027456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CupcakeMrs1",2788,TRUE,FALSE,NA,NA
"29","RT @NBCInvestigates: EXCLUSIVE: President Trump has for months urged his administration to reinstate large-scale separation of migrant fami…",FALSE,0,NA,2019-04-08 23:59:55,FALSE,NA,"1115403931016990720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robin2829",1821,TRUE,FALSE,NA,NA
"30","@GrahamDavidA Hey man, this is really credulous. Do you have any reporting at all to back up your several assertion… https://t.co/fvjX1dp0iM",FALSE,0,"GrahamDavidA",2019-04-08 23:59:54,TRUE,NA,"1115403930492493824","46955476","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","privatepresh",0,FALSE,FALSE,NA,NA
"31","Abbott &amp; Joyce are two of the architects of our despair, big players in destroying democracy, abusive politics &amp; fr… https://t.co/D5SOQ52W7b",FALSE,2,NA,2019-04-08 23:59:54,TRUE,NA,"1115403930224041984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JmarrMarr",3,FALSE,FALSE,NA,NA
"32","RT @kylegriffin1: Trump mocked the man, a retired Marine major general, who he just ousted as head of the Secret Service.

NYT reports Trum…",FALSE,0,NA,2019-04-08 23:59:54,FALSE,NA,"1115403929595121664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tnwasper",2788,TRUE,FALSE,NA,NA
"33","RT @DanCrenshawTX: Beto is falling apart

https://t.co/guuzwvr5D8",FALSE,0,NA,2019-04-08 23:59:54,FALSE,NA,"1115403929372827649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulaTopfee",3978,TRUE,FALSE,NA,NA
"34","@osu1975fan @TheView Put politics aside and you have Meghan McCain, an immature brat at a table with women.",FALSE,1,"osu1975fan",2019-04-08 23:59:54,FALSE,"1115398200993701888","1115403928391356417","38341605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gredins",0,FALSE,FALSE,NA,NA
"35","RT @kylegriffin1: Trump mocked the man, a retired Marine major general, who he just ousted as head of the Secret Service.

NYT reports Trum…",FALSE,0,NA,2019-04-08 23:59:54,FALSE,NA,"1115403927107850241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","russelltim151",2788,TRUE,FALSE,NA,NA
"36","Night of the Long Knives at DHS https://t.co/8JBIZrFmwq",FALSE,1,NA,2019-04-08 23:59:53,FALSE,NA,"1115403926474514432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JohBri",0,FALSE,FALSE,NA,NA
"37","RT @RealJamesWoods: “Racist” #yawn https://t.co/V37JpMRVEb",FALSE,0,NA,2019-04-08 23:59:53,FALSE,NA,"1115403925518155776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shirleymears83",3767,TRUE,FALSE,NA,NA
"38","RT @voxdotcom: Women of color in leadership are routinely silenced. @IlhanMN, @AOC, and @RashidaTlaib are just the latest examples. https:/…",FALSE,0,NA,2019-04-08 23:59:53,FALSE,NA,"1115403923886682114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heff_jan",1289,TRUE,FALSE,NA,NA
"39","RT @OFB2020: Pardon is as we shout #BernieIsTheFrontRunner all day! Bernie Sanders finds himself in a new role as front-runner. https://t.c…",FALSE,0,NA,2019-04-08 23:59:53,FALSE,NA,"1115403923693559810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woot66",114,TRUE,FALSE,NA,NA
"40","RT @KrisKobach1787: Ending remittances to Mexico would boost the U.S. economy and help solve our illegal immigration crisis at the border.…",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403922129088512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WeeWeedTX",3677,TRUE,FALSE,NA,NA
"41","RT @IncomeTaxIndia: Searches in Madhya Pradesh have detected wide spread &amp; well-organized racket of collection of unaccounted cash of about…",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403921927876608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityasahni1122",7625,TRUE,FALSE,NA,NA
"42","RT @adaliabooks: If you care about politics in the UK then you should sign this petition.
If Brexit has shown us one thing it's that FPTP a…",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403921609101319",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moonhare77",2,TRUE,FALSE,NA,NA
"43","RT @AdamSerwer: Even the people who work for Trump understand that the cruelty is the point https://t.co/W09sSfbt2p https://t.co/nsCDJjKa9r",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403921139339265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rmcgrudiva",1615,TRUE,FALSE,NA,NA
"44","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403920887681024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","day_falconbd",3627,TRUE,FALSE,NA,NA
"45","RT @izak_novak: Honestly how many times does it have to be said: Omar, Sanders, AOC are all in this system because their politics directly…",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403920782704640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cholo_commie",71,TRUE,FALSE,NA,NA
"46","RT @I_S_B_A: Obnoxious when one considers the sheer incompetence of so many eg Nat Childrens Hospital but pales into insignificance compare…",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403920501878789",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jimscanlon63",5,TRUE,FALSE,NA,NA
"47","RT @KevinPascoe: So MP Owen Paterson lobbied government for firm he worked for and diverts donations via a private company so that he doesn…",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403919335804928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CariadDraig",27,TRUE,FALSE,NA,NA
"48","RT @AdamSerwer: Even the people who work for Trump understand that the cruelty is the point https://t.co/W09sSfbt2p https://t.co/nsCDJjKa9r",FALSE,0,NA,2019-04-08 23:59:52,FALSE,NA,"1115403918698274817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamevanlewis",1615,TRUE,FALSE,NA,NA
"49","RT @FenitN: Another tidbit: Jack Evans has said he would end his consulting business, but city records show he renewed his LLC registration…",FALSE,0,NA,2019-04-08 23:59:51,FALSE,NA,"1115403918178234369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SCourtneyDC",25,TRUE,FALSE,NA,NA
"50","RT @JamilSmith: Trump wanted to separate families wantonly. Families that entered through legal ports of entry seeking asylum. Even if they…",FALSE,0,NA,2019-04-08 23:59:51,FALSE,NA,"1115403917892960256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","choc_lit1",304,TRUE,FALSE,NA,NA
"51","RT @TomFitton: ISIS-inspired Islamist terror attack thwarted. Feds charge Maryland man accused of plotting to ram stolen truck into pedestr…",FALSE,0,NA,2019-04-08 23:59:51,FALSE,NA,"1115403917683298304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ladybugze",404,TRUE,FALSE,NA,NA
"52","RT @kylegriffin1: Trump reportedly told border agents last week to not let migrants in.

After Trump left, agents sought advice from their…",FALSE,0,NA,2019-04-08 23:59:51,FALSE,NA,"1115403916454371328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LadyDonalee",2891,TRUE,FALSE,NA,NA
"53","RT @jaketapper: More context to Nielsen ousting: Trump pushed to close El Paso border, told agents not to admit migrants and to resume fami…",FALSE,0,NA,2019-04-08 23:59:51,FALSE,NA,"1115403915950841856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CathyMcG2",1307,TRUE,FALSE,NA,NA
"54","RT @RWPUSA: Stephen Miller, the most notorious racist in the Trump White House, wants to take over DHS.
Disaster awaits.

https://t.co/GKGa…",FALSE,0,NA,2019-04-08 23:59:51,FALSE,NA,"1115403915305070593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoliticsPretty",3163,TRUE,FALSE,NA,NA
"55","RT @kenvogel: NEW: @StevenMnuchin1 claimed OLEG DERIPASKA's ""children did in no way benefit from sanctions relief.”

BUT: The @USTreasury a…",FALSE,0,NA,2019-04-08 23:59:50,FALSE,NA,"1115403913912508416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stirlospace",1934,TRUE,FALSE,NA,NA
"56","RT @outmagazine: The ban goes into effect immediately. https://t.co/y7AvFbqS1K",FALSE,0,NA,2019-04-08 23:59:50,FALSE,NA,"1115403913245622273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gr8GreyMatter",145,TRUE,FALSE,NA,NA
"57","RT @AnnCoulter: It's weird that someone like Nielsen with absolutely no experience in immigration didn't know what to do. 
https://t.co/HYw…",FALSE,0,NA,2019-04-08 23:59:50,FALSE,NA,"1115403910469103616",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcconnell_paul",294,TRUE,FALSE,NA,NA
"58","RT @Sharraki1: ""Captain GetUp, dressed in ­orange tights, will be launched in Manly today and help Tony ­Abbott in his fight to retain the…",FALSE,0,NA,2019-04-08 23:59:50,FALSE,NA,"1115403910355664896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DBrown38872320",27,TRUE,FALSE,NA,NA
"59","RT @SocialistVoice: Women accusing Joe Biden of inappropriate contact support other candidates, says Democrat, Christopher Coons 

'At the…",FALSE,0,NA,2019-04-08 23:59:49,FALSE,NA,"1115403908405506050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EBoofle",3,TRUE,FALSE,NA,NA
"60","RT @AdyBarkan: The @nytimes refers to @justicedems @BoldProgressive and @IndivisibleTeam as ""liberal"" groups. 

What will it take for the p…",FALSE,0,NA,2019-04-08 23:59:49,FALSE,NA,"1115403908250128384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlbertaBeluga",99,TRUE,FALSE,NA,NA
"61","RT @RedState: Love Or Hate His Politics, ‘Captain America’ Actor Chris Evans Is Doing Something Most Actors Won’t: Putting His Money Where…",FALSE,0,NA,2019-04-08 23:59:49,FALSE,NA,"1115403907981873152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ham6966",2,TRUE,FALSE,NA,NA
"62","RT @Brexshite: Let’s make this the largest survey on UK politics.

Who will you vote for in the upcoming European Parliament elections.

Re…",FALSE,0,NA,2019-04-08 23:59:49,FALSE,NA,"1115403907889541120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andypghick",591,TRUE,FALSE,NA,NA
"63","RT @leeleeb50: Mayor Pete is a rising star! This speech is amazing!

Buttigieg to Pence: 'If you got a problem with who I am, your problem…",FALSE,0,NA,2019-04-08 23:59:49,FALSE,NA,"1115403907096879109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllanWillson",682,TRUE,FALSE,NA,NA
"64","@JocularScum @prageru You are aware that before a wave of left wing politics in the early 20th century that childre… https://t.co/GGUmMyBtZ7",FALSE,0,"JocularScum",2019-04-08 23:59:49,TRUE,"1115331829580619776","1115403907059015680","866068368025112576","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBarSinister",0,FALSE,FALSE,NA,NA
"65","RT @juliaioffe: This alert—with the word “purge” being used to describe what the president would like to due to a security structure he per…",FALSE,0,NA,2019-04-08 23:59:48,FALSE,NA,"1115403905523961856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mythtriss",569,TRUE,FALSE,NA,NA
"66","RT @TomFitton: ISIS-inspired Islamist terror attack thwarted. Feds charge Maryland man accused of plotting to ram stolen truck into pedestr…",FALSE,0,NA,2019-04-08 23:59:48,FALSE,NA,"1115403905058463747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sharpie9876",404,TRUE,FALSE,NA,NA
"67","RT @AnthonyBoadle: U.S., #Brazil vice presidents discuss #Venezuela pressure at White House meeting https://t.co/Vins0NT0gv @GeneralMourao…",FALSE,0,NA,2019-04-08 23:59:48,FALSE,NA,"1115403904907382784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robertarampton",1,TRUE,FALSE,NA,NA
"68","<U+2668> Donald Trump 'fires' Secret Service director Randolph ‘Tex’ Alles and three more top officials 'quit' after Kirst… https://t.co/EEsdYB47H9",FALSE,1,NA,2019-04-08 23:59:48,TRUE,NA,"1115403904668307456",NA,"<a href=""https://www.fs-poster.com"" rel=""nofollow"">FS Poster</a>","celebritykimdot",0,FALSE,FALSE,NA,NA
"69","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:59:48,FALSE,NA,"1115403904311812098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dpawel",3627,TRUE,FALSE,NA,NA
"70","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:59:48,FALSE,NA,"1115403903858892808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshuasmith009",4912,TRUE,FALSE,NA,NA
"71","RT @kylegriffin1: Trump mocked the man, a retired Marine major general, who he just ousted as head of the Secret Service.

NYT reports Trum…",FALSE,0,NA,2019-04-08 23:59:48,FALSE,NA,"1115403903464558595",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kennestark",2788,TRUE,FALSE,NA,NA
"72","RT @JuliaDavisNews: Current and former Trump admin officials who cooperated w/ the #MuellerInvestigation worry about release of testimony:…",FALSE,0,NA,2019-04-08 23:59:48,FALSE,NA,"1115403901870714882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CltrotLyn",1486,TRUE,FALSE,NA,NA
"73","RT @MSNBC: California Gov. Newsom has traveled to El Salvador to learn about the poverty and violence forcing thousands to flee and demonst…",FALSE,0,NA,2019-04-08 23:59:47,FALSE,NA,"1115403897911357445",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DMRuthenbeck",114,TRUE,FALSE,NA,NA
"74","RT @SSLsoundguy: Coalition spends millions on electric vehicles despite claiming Labor push will 'end the weekend' https://t.co/TkyC7gji4T…",FALSE,0,NA,2019-04-08 23:59:47,FALSE,NA,"1115403897500131328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mazt_t",1,TRUE,FALSE,NA,NA
"75","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:59:46,FALSE,NA,"1115403896736714752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GmaPeace2",5385,TRUE,FALSE,NA,NA
"76","RT @RWPUSA: Stephen Miller, the most notorious racist in the Trump White House, wants to take over DHS.
Disaster awaits.

https://t.co/GKGa…",FALSE,0,NA,2019-04-08 23:59:46,FALSE,NA,"1115403895830921216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Janettesecond",3163,TRUE,FALSE,NA,NA
"77","#Trump has pushed aides for months to restart separating #immigrant parents from their children to deter Central Am… https://t.co/hjR0ZuCAxD",FALSE,0,NA,2019-04-08 23:59:46,TRUE,NA,"1115403895738523648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goldngater",0,FALSE,FALSE,NA,NA
"78","RT @SocialM85897394: Politics Live April 7 2019

If I were the BBC, given the public outcry about their anti-Brexit bias, I would play it s…",FALSE,0,NA,2019-04-08 23:59:46,FALSE,NA,"1115403895298240512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrahamSargent3",564,TRUE,FALSE,NA,NA
"79","RT @JRubinBlogger: Abrams is one of the most effective communicators in politics today because she has complete command of the facts. She i…",FALSE,0,NA,2019-04-08 23:59:46,FALSE,NA,"1115403894505472000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","russelltim151",662,TRUE,FALSE,NA,NA
"80","President #Obama was tough on members of the press, too: https://t.co/nXYQd3mP2I",FALSE,1,NA,2019-04-08 23:59:46,FALSE,NA,"1115403894333628418",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mindovermath",0,FALSE,FALSE,NA,NA
"81","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:59:45,FALSE,NA,"1115403893167525888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","llyoung77",5385,TRUE,FALSE,NA,NA
"82","RT @DrShayPhD: Rush is a little slow and a lot non compos mentis, if you know what I mean. Not only does he need a meal. He needs enlighten…",FALSE,0,NA,2019-04-08 23:59:45,FALSE,NA,"1115403892911525889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grammyrepub",60,TRUE,FALSE,NA,NA
